,experiment,metrics,value,exp_type,effect,ref,target
174,result_PBMC_batch2_ind_stimulated_1488_to_control_1488,Acc,0.9547021171836534,PBMC_batch2_ind,clinical,batch2stimulated_1488,batch2control_1488
175,result_PBMC_batch2_ind_stimulated_1488_to_control_1488,ARI,0.9493988209485266,PBMC_batch2_ind,clinical,batch2stimulated_1488,batch2control_1488
176,result_PBMC_batch2_ind_stimulated_1488_to_control_1488,macroF1,0.8333417788224546,PBMC_batch2_ind,clinical,batch2stimulated_1488,batch2control_1488
177,result_PBMC_batch2_ind_stimulated_1488_to_control_1244,Acc,0.9372006386375732,PBMC_batch2_ind,clinical,batch2stimulated_1488,batch2control_1244
178,result_PBMC_batch2_ind_stimulated_1488_to_control_1244,ARI,0.9225287705101736,PBMC_batch2_ind,clinical,batch2stimulated_1488,batch2control_1244
179,result_PBMC_batch2_ind_stimulated_1488_to_control_1244,macroF1,0.8020415648598662,PBMC_batch2_ind,clinical,batch2stimulated_1488,batch2control_1244
180,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2control_107,Acc,0.9129593810444874,PBMC_batch1_batch2_ind,batch,batch1_1249,batch2control_107
181,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2control_107,ARI,0.8740294722663994,PBMC_batch1_batch2_ind,batch,batch1_1249,batch2control_107
182,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2control_107,macroF1,0.7866944447399837,PBMC_batch1_batch2_ind,batch,batch1_1249,batch2control_107
183,result_PBMC_batch1_batch2_ind_batch2stimulated_1488_to_batch1_1249,Acc,0.8367346938775511,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1488,batch1_1249
184,result_PBMC_batch1_batch2_ind_batch2stimulated_1488_to_batch1_1249,ARI,0.7065170263334315,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1488,batch1_1249
185,result_PBMC_batch1_batch2_ind_batch2stimulated_1488_to_batch1_1249,macroF1,0.7698542565207265,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1488,batch1_1249
186,result_PBMC_batch2_ind_stimulated_1244_to_control_1015,Acc,0.8637691745799854,PBMC_batch2_ind,clinical,batch2stimulated_1244,batch2control_1015
187,result_PBMC_batch2_ind_stimulated_1244_to_control_1015,ARI,0.7515448295372787,PBMC_batch2_ind,clinical,batch2stimulated_1244,batch2control_1015
188,result_PBMC_batch2_ind_stimulated_1244_to_control_1015,macroF1,0.7476202711428634,PBMC_batch2_ind,clinical,batch2stimulated_1244,batch2control_1015
189,result_PBMC_batch1_ind_1085_to_1249,Acc,0.8822605965463108,PBMC_batch1_ind,individual,batch1_1085,batch1_1249
190,result_PBMC_batch1_ind_1085_to_1249,ARI,0.7759030452231469,PBMC_batch1_ind,individual,batch1_1085,batch1_1249
191,result_PBMC_batch1_ind_1085_to_1249,macroF1,0.8615587295686276,PBMC_batch1_ind,individual,batch1_1085,batch1_1249
192,result_PBMC_batch1_batch2_ind_batch2control_1488_to_batch1_1079,Acc,0.9142857142857143,PBMC_batch1_batch2_ind,batch,batch2control_1488,batch1_1079
193,result_PBMC_batch1_batch2_ind_batch2control_1488_to_batch1_1079,ARI,0.8403962924082332,PBMC_batch1_batch2_ind,batch,batch2control_1488,batch1_1079
194,result_PBMC_batch1_batch2_ind_batch2control_1488_to_batch1_1079,macroF1,0.8290395157171333,PBMC_batch1_batch2_ind,batch,batch2control_1488,batch1_1079
195,result_PBMC_batch1_batch2_ind_batch2control_1016_to_batch1_1493,Acc,0.8790389395194698,PBMC_batch1_batch2_ind,batch,batch2control_1016,batch1_1493
196,result_PBMC_batch1_batch2_ind_batch2control_1016_to_batch1_1493,ARI,0.7606765001251086,PBMC_batch1_batch2_ind,batch,batch2control_1016,batch1_1493
197,result_PBMC_batch1_batch2_ind_batch2control_1016_to_batch1_1493,macroF1,0.6943597266442859,PBMC_batch1_batch2_ind,batch,batch2control_1016,batch1_1493
198,result_PBMC_batch1_batch2_ind_batch1_1154_to_batch2control_1039,Acc,0.7136659436008677,PBMC_batch1_batch2_ind,batch,batch1_1154,batch2control_1039
199,result_PBMC_batch1_batch2_ind_batch1_1154_to_batch2control_1039,ARI,0.5878031300270532,PBMC_batch1_batch2_ind,batch,batch1_1154,batch2control_1039
200,result_PBMC_batch1_batch2_ind_batch1_1154_to_batch2control_1039,macroF1,0.592224943003494,PBMC_batch1_batch2_ind,batch,batch1_1154,batch2control_1039
201,result_PBMC_batch1_batch2_ind_batch1_1154_to_batch2control_107,Acc,0.8549323017408124,PBMC_batch1_batch2_ind,batch,batch1_1154,batch2control_107
202,result_PBMC_batch1_batch2_ind_batch1_1154_to_batch2control_107,ARI,0.7869108198748241,PBMC_batch1_batch2_ind,batch,batch1_1154,batch2control_107
203,result_PBMC_batch1_batch2_ind_batch1_1154_to_batch2control_107,macroF1,0.6720047255819841,PBMC_batch1_batch2_ind,batch,batch1_1154,batch2control_107
204,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2control_1039,Acc,0.7809110629067245,PBMC_batch1_batch2_ind,batch,batch1_1085,batch2control_1039
205,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2control_1039,ARI,0.7055766432630927,PBMC_batch1_batch2_ind,batch,batch1_1085,batch2control_1039
206,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2control_1039,macroF1,0.6182367414420815,PBMC_batch1_batch2_ind,batch,batch1_1085,batch2control_1039
207,result_PBMC_batch2_ind_stimulated_1039_to_control_1039,Acc,0.841648590021692,PBMC_batch2_ind,clinical,batch2stimulated_1039,batch2control_1039
208,result_PBMC_batch2_ind_stimulated_1039_to_control_1039,ARI,0.7330354035390578,PBMC_batch2_ind,clinical,batch2stimulated_1039,batch2control_1039
209,result_PBMC_batch2_ind_stimulated_1039_to_control_1039,macroF1,0.7286489447198066,PBMC_batch2_ind,clinical,batch2stimulated_1039,batch2control_1039
210,result_PBMC_batch1_batch2_ind_batch2control_101_to_batch1_1598,Acc,0.8808208366219415,PBMC_batch1_batch2_ind,batch,batch2control_101,batch1_1598
211,result_PBMC_batch1_batch2_ind_batch2control_101_to_batch1_1598,ARI,0.8282423293164006,PBMC_batch1_batch2_ind,batch,batch2control_101,batch1_1598
212,result_PBMC_batch1_batch2_ind_batch2control_101_to_batch1_1598,macroF1,0.7866584178845983,PBMC_batch1_batch2_ind,batch,batch2control_101,batch1_1598
213,result_PBMC_batch2_ind_control_1244_to_control_107,Acc,0.8936170212765957,PBMC_batch2_ind,individual,batch2control_1244,batch2control_107
214,result_PBMC_batch2_ind_control_1244_to_control_107,ARI,0.8333194148586254,PBMC_batch2_ind,individual,batch2control_1244,batch2control_107
215,result_PBMC_batch2_ind_control_1244_to_control_107,macroF1,0.7321432023911776,PBMC_batch2_ind,individual,batch2control_1244,batch2control_107
216,result_PBMC_batch2_ind_stimulated_1039_to_control_101,Acc,0.8694638694638694,PBMC_batch2_ind,clinical,batch2stimulated_1039,batch2control_101
217,result_PBMC_batch2_ind_stimulated_1039_to_control_101,ARI,0.7682464400568259,PBMC_batch2_ind,clinical,batch2stimulated_1039,batch2control_101
218,result_PBMC_batch2_ind_stimulated_1039_to_control_101,macroF1,0.7789550429125118,PBMC_batch2_ind,clinical,batch2stimulated_1039,batch2control_101
219,result_PBMC_batch1_batch2_ind_batch2control_1015_to_batch1_1043,Acc,0.9041013268998793,PBMC_batch1_batch2_ind,batch,batch2control_1015,batch1_1043
220,result_PBMC_batch1_batch2_ind_batch2control_1015_to_batch1_1043,ARI,0.8396065807371665,PBMC_batch1_batch2_ind,batch,batch2control_1015,batch1_1043
221,result_PBMC_batch1_batch2_ind_batch2control_1015_to_batch1_1043,macroF1,0.8389994041984701,PBMC_batch1_batch2_ind,batch,batch2control_1015,batch1_1043
222,result_PBMC_batch2_ind_control_1256_to_stimulated_101,Acc,0.8608156028368794,PBMC_batch2_ind,clinical,batch2control_1256,batch2stimulated_101
223,result_PBMC_batch2_ind_control_1256_to_stimulated_101,ARI,0.7593210530320701,PBMC_batch2_ind,clinical,batch2control_1256,batch2stimulated_101
224,result_PBMC_batch2_ind_control_1256_to_stimulated_101,macroF1,0.7321787321900999,PBMC_batch2_ind,clinical,batch2control_1256,batch2stimulated_101
225,result_PBMC_batch1_ind_1085_to_1493,Acc,0.8964374482187241,PBMC_batch1_ind,individual,batch1_1085,batch1_1493
226,result_PBMC_batch1_ind_1085_to_1493,ARI,0.8114123848283871,PBMC_batch1_ind,individual,batch1_1085,batch1_1493
227,result_PBMC_batch1_ind_1085_to_1493,macroF1,0.7023724390390425,PBMC_batch1_ind,individual,batch1_1085,batch1_1493
228,result_PBMC_batch1_batch2_ind_batch2control_1256_to_batch1_1043,Acc,0.9016887816646562,PBMC_batch1_batch2_ind,batch,batch2control_1256,batch1_1043
229,result_PBMC_batch1_batch2_ind_batch2control_1256_to_batch1_1043,ARI,0.8381502256437756,PBMC_batch1_batch2_ind,batch,batch2control_1256,batch1_1043
230,result_PBMC_batch1_batch2_ind_batch2control_1256_to_batch1_1043,macroF1,0.8238936688709567,PBMC_batch1_batch2_ind,batch,batch2control_1256,batch1_1043
231,result_PBMC_batch1_ind_1493_to_1511,Acc,0.9102132435465768,PBMC_batch1_ind,individual,batch1_1493,batch1_1511
232,result_PBMC_batch1_ind_1493_to_1511,ARI,0.8298660899970456,PBMC_batch1_ind,individual,batch1_1493,batch1_1511
233,result_PBMC_batch1_ind_1493_to_1511,macroF1,0.7616249673864743,PBMC_batch1_ind,individual,batch1_1493,batch1_1511
234,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2stimulated_1015,Acc,0.8788671023965141,PBMC_batch1_batch2_ind,batch|clinical,batch1_1249,batch2stimulated_1015
235,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2stimulated_1015,ARI,0.7889954805469543,PBMC_batch1_batch2_ind,batch|clinical,batch1_1249,batch2stimulated_1015
236,result_PBMC_batch1_batch2_ind_batch1_1249_to_batch2stimulated_1015,macroF1,0.7698414336581882,PBMC_batch1_batch2_ind,batch|clinical,batch1_1249,batch2stimulated_1015
237,result_PBMC_batch1_batch2_ind_batch2stimulated_1016_to_batch1_1511,Acc,0.8765432098765432,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1016,batch1_1511
238,result_PBMC_batch1_batch2_ind_batch2stimulated_1016_to_batch1_1511,ARI,0.7607619110982593,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1016,batch1_1511
239,result_PBMC_batch1_batch2_ind_batch2stimulated_1016_to_batch1_1511,macroF1,0.7569857316866107,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1016,batch1_1511
240,result_PBMC_batch1_batch2_ind_batch2stimulated_1016_to_batch1_1079,Acc,0.8778571428571429,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1016,batch1_1079
241,result_PBMC_batch1_batch2_ind_batch2stimulated_1016_to_batch1_1079,ARI,0.7686297360841875,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1016,batch1_1079
242,result_PBMC_batch1_batch2_ind_batch2stimulated_1016_to_batch1_1079,macroF1,0.8435842344583588,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1016,batch1_1079
243,result_PBMC_batch1_ind_1043_to_1598,Acc,0.9131807419100236,PBMC_batch1_ind,individual,batch1_1043,batch1_1598
244,result_PBMC_batch1_ind_1043_to_1598,ARI,0.870906898189716,PBMC_batch1_ind,individual,batch1_1043,batch1_1598
245,result_PBMC_batch1_ind_1043_to_1598,macroF1,0.8195246711063648,PBMC_batch1_ind,individual,batch1_1043,batch1_1598
246,result_PBMC_batch1_batch2_ind_batch2stimulated_1256_to_batch1_1511,Acc,0.8855218855218855,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1256,batch1_1511
247,result_PBMC_batch1_batch2_ind_batch2stimulated_1256_to_batch1_1511,ARI,0.7911955359443139,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1256,batch1_1511
248,result_PBMC_batch1_batch2_ind_batch2stimulated_1256_to_batch1_1511,macroF1,0.7582767547331202,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1256,batch1_1511
249,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_1488,Acc,0.9167897587395372,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_1488
250,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_1488,ARI,0.8951840487250793,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_1488
251,result_PBMC_batch1_batch2_ind_batch1_1043_to_batch2control_1488,macroF1,0.7166877631895159,PBMC_batch1_batch2_ind,batch,batch1_1043,batch2control_1488
252,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2stimulated_1256,Acc,0.9158266129032258,PBMC_batch1_batch2_ind,batch|clinical,batch1_1085,batch2stimulated_1256
253,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2stimulated_1256,ARI,0.8910952815461276,PBMC_batch1_batch2_ind,batch|clinical,batch1_1085,batch2stimulated_1256
254,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2stimulated_1256,macroF1,0.7276854518139785,PBMC_batch1_batch2_ind,batch|clinical,batch1_1085,batch2stimulated_1256
255,result_PBMC_batch1_batch2_ind_batch1_1079_to_batch2control_107,Acc,0.9032882011605415,PBMC_batch1_batch2_ind,batch,batch1_1079,batch2control_107
256,result_PBMC_batch1_batch2_ind_batch1_1079_to_batch2control_107,ARI,0.846675846783337,PBMC_batch1_batch2_ind,batch,batch1_1079,batch2control_107
257,result_PBMC_batch1_batch2_ind_batch1_1079_to_batch2control_107,macroF1,0.7599718354801654,PBMC_batch1_batch2_ind,batch,batch1_1079,batch2control_107
258,result_PBMC_batch1_batch2_ind_batch1_1079_to_batch2stimulated_1015,Acc,0.8840958605664488,PBMC_batch1_batch2_ind,batch|clinical,batch1_1079,batch2stimulated_1015
259,result_PBMC_batch1_batch2_ind_batch1_1079_to_batch2stimulated_1015,ARI,0.7924339499042562,PBMC_batch1_batch2_ind,batch|clinical,batch1_1079,batch2stimulated_1015
260,result_PBMC_batch1_batch2_ind_batch1_1079_to_batch2stimulated_1015,macroF1,0.7510739602516965,PBMC_batch1_batch2_ind,batch|clinical,batch1_1079,batch2stimulated_1015
261,result_PBMC_batch2_ind_stimulated_1244_to_control_1016,Acc,0.6802089378990134,PBMC_batch2_ind,clinical,batch2stimulated_1244,batch2control_1016
262,result_PBMC_batch2_ind_stimulated_1244_to_control_1016,ARI,0.5006603303494565,PBMC_batch2_ind,clinical,batch2stimulated_1244,batch2control_1016
263,result_PBMC_batch2_ind_stimulated_1244_to_control_1016,macroF1,0.6630375016941534,PBMC_batch2_ind,clinical,batch2stimulated_1244,batch2control_1016
264,result_PBMC_batch2_ind_control_1015_to_stimulated_1015,Acc,0.9124183006535947,PBMC_batch2_ind,clinical,batch2control_1015,batch2stimulated_1015
265,result_PBMC_batch2_ind_control_1015_to_stimulated_1015,ARI,0.8489643927132893,PBMC_batch2_ind,clinical,batch2control_1015,batch2stimulated_1015
266,result_PBMC_batch2_ind_control_1015_to_stimulated_1015,macroF1,0.8236581678141139,PBMC_batch2_ind,clinical,batch2control_1015,batch2stimulated_1015
267,result_PBMC_batch1_ind_1154_to_1598,Acc,0.8161010260457774,PBMC_batch1_ind,individual,batch1_1154,batch1_1598
268,result_PBMC_batch1_ind_1154_to_1598,ARI,0.6694420890354542,PBMC_batch1_ind,individual,batch1_1154,batch1_1598
269,result_PBMC_batch1_ind_1154_to_1598,macroF1,0.6660967109672968,PBMC_batch1_ind,individual,batch1_1154,batch1_1598
270,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2control_1244,Acc,0.9382650345928686,PBMC_batch1_batch2_ind,batch,batch1_1085,batch2control_1244
271,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2control_1244,ARI,0.9118994378544808,PBMC_batch1_batch2_ind,batch,batch1_1085,batch2control_1244
272,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2control_1244,macroF1,0.7833748468982995,PBMC_batch1_batch2_ind,batch,batch1_1085,batch2control_1244
273,result_PBMC_batch2_ind_stimulated_101_to_stimulated_107,Acc,0.9178082191780822,PBMC_batch2_ind,individual,batch2stimulated_101,batch2stimulated_107
274,result_PBMC_batch2_ind_stimulated_101_to_stimulated_107,ARI,0.861751058225445,PBMC_batch2_ind,individual,batch2stimulated_101,batch2stimulated_107
275,result_PBMC_batch2_ind_stimulated_101_to_stimulated_107,macroF1,0.7925427640513563,PBMC_batch2_ind,individual,batch2stimulated_101,batch2stimulated_107
276,result_PBMC_batch1_ind_1249_to_1085,Acc,0.8957675300063171,PBMC_batch1_ind,individual,batch1_1249,batch1_1085
277,result_PBMC_batch1_ind_1249_to_1085,ARI,0.8053248722330208,PBMC_batch1_ind,individual,batch1_1249,batch1_1085
278,result_PBMC_batch1_ind_1249_to_1085,macroF1,0.8124964757976076,PBMC_batch1_ind,individual,batch1_1249,batch1_1085
279,result_PBMC_batch1_batch2_ind_batch2stimulated_1256_to_batch1_1493,Acc,0.8889809444904723,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1256,batch1_1493
280,result_PBMC_batch1_batch2_ind_batch2stimulated_1256_to_batch1_1493,ARI,0.7921649121158023,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1256,batch1_1493
281,result_PBMC_batch1_batch2_ind_batch2stimulated_1256_to_batch1_1493,macroF1,0.7432618893080558,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_1256,batch1_1493
282,result_PBMC_batch2_ind_control_1016_to_stimulated_107,Acc,0.8454011741682974,PBMC_batch2_ind,clinical,batch2control_1016,batch2stimulated_107
283,result_PBMC_batch2_ind_control_1016_to_stimulated_107,ARI,0.7547403858932662,PBMC_batch2_ind,clinical,batch2control_1016,batch2stimulated_107
284,result_PBMC_batch2_ind_control_1016_to_stimulated_107,macroF1,0.7171652604205717,PBMC_batch2_ind,clinical,batch2control_1016,batch2stimulated_107
285,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2stimulated_1488,Acc,0.9372990353697749,PBMC_batch1_batch2_ind,batch|clinical,batch1_1085,batch2stimulated_1488
286,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2stimulated_1488,ARI,0.9222202621581492,PBMC_batch1_batch2_ind,batch|clinical,batch1_1085,batch2stimulated_1488
287,result_PBMC_batch1_batch2_ind_batch1_1085_to_batch2stimulated_1488,macroF1,0.7757297755247458,PBMC_batch1_batch2_ind,batch|clinical,batch1_1085,batch2stimulated_1488
288,result_PBMC_batch1_ind_1043_to_1085,Acc,0.9166140240050537,PBMC_batch1_ind,individual,batch1_1043,batch1_1085
289,result_PBMC_batch1_ind_1043_to_1085,ARI,0.8470953916015033,PBMC_batch1_ind,individual,batch1_1043,batch1_1085
290,result_PBMC_batch1_ind_1043_to_1085,macroF1,0.8000946431474796,PBMC_batch1_ind,individual,batch1_1043,batch1_1085
291,result_PBMC_batch2_ind_control_1488_to_control_1039,Acc,0.7830802603036876,PBMC_batch2_ind,individual,batch2control_1488,batch2control_1039
292,result_PBMC_batch2_ind_control_1488_to_control_1039,ARI,0.5925936870302183,PBMC_batch2_ind,individual,batch2control_1488,batch2control_1039
293,result_PBMC_batch2_ind_control_1488_to_control_1039,macroF1,0.6329007090731515,PBMC_batch2_ind,individual,batch2control_1488,batch2control_1039
294,result_PBMC_batch2_ind_stimulated_1256_to_stimulated_1244,Acc,0.9464534075104312,PBMC_batch2_ind,individual,batch2stimulated_1256,batch2stimulated_1244
295,result_PBMC_batch2_ind_stimulated_1256_to_stimulated_1244,ARI,0.922643784850791,PBMC_batch2_ind,individual,batch2stimulated_1256,batch2stimulated_1244
296,result_PBMC_batch2_ind_stimulated_1256_to_stimulated_1244,macroF1,0.8058392155390155,PBMC_batch2_ind,individual,batch2stimulated_1256,batch2stimulated_1244
297,result_PBMC_batch2_ind_stimulated_1488_to_stimulated_1039,Acc,0.8426966292134831,PBMC_batch2_ind,individual,batch2stimulated_1488,batch2stimulated_1039
298,result_PBMC_batch2_ind_stimulated_1488_to_stimulated_1039,ARI,0.681106140248243,PBMC_batch2_ind,individual,batch2stimulated_1488,batch2stimulated_1039
299,result_PBMC_batch2_ind_stimulated_1488_to_stimulated_1039,macroF1,0.743035313403773,PBMC_batch2_ind,individual,batch2stimulated_1488,batch2stimulated_1039
300,result_PBMC_batch1_batch2_ind_batch2control_1244_to_batch1_1598,Acc,0.8863456985003947,PBMC_batch1_batch2_ind,batch,batch2control_1244,batch1_1598
301,result_PBMC_batch1_batch2_ind_batch2control_1244_to_batch1_1598,ARI,0.8127788307477559,PBMC_batch1_batch2_ind,batch,batch2control_1244,batch1_1598
302,result_PBMC_batch1_batch2_ind_batch2control_1244_to_batch1_1598,macroF1,0.8107783867112653,PBMC_batch1_batch2_ind,batch,batch2control_1244,batch1_1598
303,result_PBMC_batch1_batch2_ind_batch2stimulated_107_to_batch1_1043,Acc,0.8522316043425814,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_107,batch1_1043
304,result_PBMC_batch1_batch2_ind_batch2stimulated_107_to_batch1_1043,ARI,0.789705057508349,PBMC_batch1_batch2_ind,batch|clinical,batch2stimulated_107,batch1_1043
